user_id,badge_id,created_at,updated_at
21667900,359638-serial-actor-voter-3-bd,2019-10-29 05:50:37,2019-10-29 05:50:37
21667900,360261-quick-watcher-3-bd,2019-07-22 12:30:39,2019-07-22 12:30:39
21667900,360261-quick-watcher-5-bd,2019-08-06 09:54:29,2019-08-06 09:54:29
21667900,360261-serial-actor-voter-3-bd,2019-07-04 22:52:41,2019-07-04 22:52:42
21667900,360261-serial-actor-voter-5-bd,2019-07-15 11:44:17,2019-07-15 11:44:17
21667900,360295-quick-watcher-3-bd,2019-11-26 05:49:09,2019-11-26 05:49:09
21667900,360295-serial-actor-voter-3-bd,2019-11-26 05:49:22,2019-11-26 05:49:22
21667900,360295-serial-actor-voter-5-bd,2019-12-10 07:15:19,2019-12-10 07:15:19
21667900,360733-quick-watcher-3-bd,2019-11-26 10:07:58,2019-11-26 10:07:58
21667900,360733-serial-actor-voter-3-bd,2019-11-06 05:56:16,2019-11-06 05:56:16
21667900,360733-serial-actor-voter-5-bd,2019-11-18 09:42:39,2019-11-18 09:42:39
21667900,360858-quick-watcher-3-bd,2020-01-05 20:40:50,2020-01-05 20:40:50
21667900,360858-quick-watcher-5-bd,2020-01-05 20:40:50,2020-01-05 20:40:50
21667900,360858-serial-actor-voter-10-bd,2020-01-05 20:40:43,2020-01-05 20:40:43
21667900,360858-serial-actor-voter-3-bd,2020-01-05 20:40:43,2020-01-05 20:40:43
21667900,360858-serial-actor-voter-5-bd,2020-01-05 20:40:43,2020-01-05 20:40:43
21667900,360893-marathoner-3-within-24-bd,2019-06-08 08:14:55,2019-06-08 08:14:55
21667900,360893-serial-actor-voter-3-bd,2019-06-09 11:56:44,2019-06-09 11:56:44
21667900,361753-serial-actor-voter-3-bd,2019-12-31 16:36:47,2019-12-31 16:36:47
21667900,362392-quick-watcher-3-bd,2021-03-05 13:01:47,2021-03-05 13:01:47
21667900,362392-serial-actor-voter-3-bd,2021-02-15 07:20:34,2021-02-15 07:20:34
21667900,362392-serial-actor-voter-5-bd,2021-02-27 05:38:17,2021-02-27 05:38:17
21667900,362496-serial-actor-voter-3-bd,2021-04-11 16:38:54,2021-04-11 16:38:54
21667900,362496-serial-actor-voter-5-bd,2021-04-23 15:17:23,2021-04-23 15:17:23
21667900,362696-marathoner-3-within-24-bd,2019-12-21 06:03:43,2019-12-21 06:03:43
21667900,362696-marathoner-5-within-24-bd,2019-12-21 10:02:11,2019-12-21 10:02:11
21667900,362696-quick-watcher-3-bd,2019-12-21 06:03:43,2019-12-21 06:03:43
21667900,362696-quick-watcher-5-bd,2019-12-21 10:02:11,2019-12-21 10:02:11
21667900,362696-serial-actor-voter-3-bd,2019-12-21 06:03:35,2019-12-21 06:03:35
21667900,362696-serial-actor-voter-5-bd,2019-12-21 10:01:58,2019-12-21 10:01:58
21667900,363194-marathoner-3-within-24-bd,2020-04-18 10:59:35,2020-04-18 10:59:35
21667900,363194-marathoner-5-within-24-bd,2020-04-18 12:12:41,2020-04-18 12:12:41
21667900,363194-serial-actor-voter-3-bd,2020-04-18 10:59:36,2020-04-18 10:59:36
21667900,363194-serial-actor-voter-5-bd,2020-04-18 10:59:36,2020-04-18 10:59:36
21667900,366195-quick-watcher-3-bd,2019-12-02 10:55:47,2019-12-02 10:55:47
21667900,366195-serial-actor-voter-3-bd,2019-11-13 04:32:50,2019-11-13 04:32:50
21667900,366195-serial-actor-voter-5-bd,2019-11-25 10:40:07,2019-11-25 10:40:07
21667900,367030-serial-actor-voter-3-bd,2019-09-27 10:26:02,2019-09-27 10:26:02
21667900,367030-serial-actor-voter-5-bd,2019-09-27 11:08:33,2019-09-27 11:08:33
21667900,368210-marathoner-3-within-24-bd,2020-04-05 10:42:37,2020-04-05 10:42:37
21667900,368210-quick-watcher-3-bd,2020-04-05 10:42:37,2020-04-05 10:42:37
21667900,368210-quick-watcher-5-bd,2020-04-05 10:42:37,2020-04-05 10:42:37
21667900,368210-serial-actor-voter-3-bd,2020-04-05 11:23:53,2020-04-05 11:23:53
21667900,368210-serial-actor-voter-5-bd,2020-04-05 11:23:53,2020-04-05 11:23:53
21667900,369301-marathoner-3-within-24-bd,2023-09-26 04:13:08,2023-09-26 04:13:08
21667900,369301-marathoner-5-within-24-bd,2023-09-26 17:40:55,2023-09-26 17:40:55
21667900,371572-quick-watcher-3-bd,2022-09-05 13:33:39,2022-09-05 13:33:39
21667900,371572-quick-watcher-5-bd,2022-09-19 03:49:16,2022-09-19 03:49:16
21667900,371572-serial-actor-voter-3-bd,2022-09-05 13:04:35,2022-09-05 13:04:35
21667900,371806-marathoner-3-within-24-bd,2020-08-10 06:57:25,2020-08-10 06:57:25
21667900,371806-marathoner-5-within-24-bd,2020-08-10 10:27:27,2020-08-10 10:27:27
21667900,371806-serial-actor-voter-3-bd,2020-08-10 06:12:35,2020-08-10 06:12:35
21667900,371806-serial-actor-voter-5-bd,2020-08-10 07:35:06,2020-08-10 07:35:06
21667900,390430-marathoner-3-within-24-bd,2023-05-04 21:54:53,2023-05-04 21:54:53
21667900,390430-marathoner-5-within-24-bd,2023-05-05 02:03:19,2023-05-05 02:03:19
21667900,390430-serial-actor-voter-3-bd,2023-05-04 21:55:10,2023-05-04 21:55:10
21667900,397441-marathoner-3-within-24-bd,2022-07-24 15:20:05,2022-07-24 15:20:05
21667900,401548-marathoner-5-within-24-bd,2024-02-12 11:47:35,2024-02-12 11:47:35
21667900,403656-marathoner-3-within-24-bd,2024-03-20 04:01:45,2024-03-20 04:01:45
21667900,411469-marathoner-3-within-24-bd,2023-01-01 20:43:21,2023-01-01 20:43:21
21667900,424418-marathoner-3-within-24-bd,2024-02-18 02:21:43,2024-02-18 02:21:43
21667900,73508-marathoner-3-within-24-bd,2018-12-01 11:56:53,2018-12-01 11:56:53
21667900,73508-marathoner-5-within-24-bd,2018-12-04 05:53:29,2018-12-04 05:53:29
21667900,74852-marathoner-3-within-24-bd,2018-10-01 08:16:23,2018-10-01 08:16:23
21667900,76666-marathoner-3-within-24-bd,2019-07-17 12:18:53,2019-07-17 12:18:53
21667900,79481-marathoner-10-within-48-bd,2020-06-09 12:32:54,2020-06-09 12:32:54
21667900,79481-marathoner-3-within-24-bd,2020-06-08 09:03:20,2020-06-08 09:03:20
21667900,79481-marathoner-5-within-24-bd,2020-06-08 10:55:02,2020-06-08 10:55:02
21667900,82283-marathoner-10-within-48-bd,2018-10-06 05:07:42,2018-10-06 05:07:42
21667900,82283-marathoner-3-within-24-bd,2018-10-04 16:13:34,2018-10-04 16:13:34
21667900,82283-marathoner-5-within-24-bd,2018-10-05 05:15:57,2018-10-05 05:15:57
21667900,85249-marathoner-3-within-24-bd,2020-09-14 08:40:36,2020-09-14 08:40:36
21667900,added-friend,2018-09-23 20:09:40,2018-09-23 20:09:40
21667900,archived-show,2018-07-14 11:07:25,2018-07-14 11:07:25
21667900,chose-emotion,2018-06-29 05:53:33,2018-06-29 05:53:33
21667900,commented-episode,2018-06-29 10:59:17,2018-06-29 10:59:17
21667900,commented-show,2018-11-15 05:43:12,2018-11-15 05:43:12
21667900,created-meme,2018-07-04 12:32:42,2018-07-04 12:32:42
21667900,displayed-hidden,2018-10-23 07:53:07,2018-10-23 07:53:07
21667900,gave-comment-like,2018-06-29 10:58:30,2018-06-29 10:58:30
21667900,got-comment-like,2018-07-06 11:03:13,2018-07-06 11:03:13
21667900,reported-comment,2018-07-16 12:38:48,2018-07-16 12:38:48
21667900,serial-watcher-10-bd,2018-07-15 04:48:46,2018-07-15 04:48:46
21667900,serial-watcher-15-bd,2018-07-20 11:10:29,2018-07-20 11:10:29
21667900,serial-watcher-30-bd,2018-08-04 04:42:02,2018-08-04 04:42:02
21667900,serial-watcher-5-bd,2018-07-10 16:20:04,2018-07-10 16:20:04
21667900,used-mobile-version,2018-06-26 14:35:03,2018-06-26 14:35:03
21667900,used-web-version,2018-09-26 14:01:34,2018-09-26 14:01:34
21667900,viewed-profile,2018-06-26 15:00:12,2018-06-26 15:00:12
21667900,voted-character,2018-06-29 05:53:47,2018-06-29 05:53:47
